Wohnort	N	местожи́тельство nt, местонахожде́ние nt		m		<-(e)s, -e>
Ozean	N	океа́н m		m		<-s, -e>
paar	ADJ	не́сколько				
Paar	N	па́ра f		nt		<-(e)s, -e>
packen	VB	хвата́ть, схвати́ть perf	trans		perf	
Paket	N	посы́лка m, паке́т m		nt		<-(e)s, -e>
Panne	N	неиспра́вность f, ава́рия f		f		<-, -n>
Papier	N	бума́га f, докуме́нт m		nt		<-s, -e>
parallel	ADJ	паралле́льный				
Parfüm	N	духи́ pl		nt		<-s, -e>
Park	N	парк m		m		<-s, -s>
parken	VB	паркова́ть, при- perf	trans		perf	
Party	N	вечери́нка f		f		<-, -s>
Pass	N	па́спорт m, го́рный перева́л m		m		<-es, Pässe>
Passagier	N	пассажи́р m		m		<-s, -e>
passen	VB	подходи́ть, подойти́  perf  к	intr		perf	
passieren	VB	случа́ться, происходи́ть	intr		perf	
passiv	ADJ	пасси́вный				
pauschal	ADJ	о́бщий, пауша́льный		nt		
Pause	N	па́уза f, антра́кт m		f		<-, -n>
Pech	N	смола́ f		nt		<-(e)s, -e>
Pech	N	неуда́ча f		nt	ohne pl	<-(e)s>
peinlich	ADJ	неприя́тный, нело́вкий				
Pension	N	пансио́н m, пе́нсия f		f		<-, -en>
per	PREP	по				
perfekt	ADJ	соверше́нный				
Person	N	челове́к m		f		<-, -en>
persönlich	ADJ	ли́чный		m		
Personalien	N	да́нные pl (о ли́чности)		f		<->
Personal	N	персона́л m, штат m, ка́дры pl		nt		<-s>
Pfanne	N	сковорода́ f, кастрю́ля f		f		<-, -n>
Pfeffer	N	пе́рец m		m		<-s>
pflanzen	VB	сажа́ть, посади́ть perf	trans		perf	
Pflanze	N	расте́ние nt		f		<-, -n>
Pflaster	N	мостова́я f, пла́стырь m		nt		<-s, ->
Pflaume	N	сли́ва f		f		<-, -n>
pflegen	VB	уха́живать за imperf, забо́титься о imperf	trans		imperf	
Pflicht	N	долг m, обя́занность f		f		<-, -en>
Phantasie	N	фанта́зия f		f		<-, -n>
Picknick	N	пикни́к m		nt		<-s, -s/-e>
Pille	N	пилю́ля f, противозача́точная табле́тка f		f		<-, -n>
Pilz	N	гриб m		m		<-es, -e>
Pizza	N	пи́цца f		f		<-, -s/Pizzen>
Plakat	N	плака́т m		nt		<-(e)s, -e>
planen	VB	плани́ровать, за- perf	trans		perf	
Plan	N	план m		m		<-(e)s, Pläne>
Planung	N	плани́рование nt		f		<-, -en>
Plastik	N	скульпту́ра f		f		<-, -en>
Plastik	N	пластма́сса f, пла́стик m		nt		<-s>
Platz	N	ме́сто nt		m		<-es, Plätze>
plötzlich	ADJ	внеза́пный, неожи́данный				
Politik	N	поли́тика f		f		<-, -en>
politisch	ADJ	полити́ческий				
Polizei	N	поли́ция f		f		<-, -en>
Pommes frites	N	жа́реный карто́фель m		f		<->
populär	ADJ	популя́рный				
Portion	N	по́рция f		f		<-, -en>
positiv	ADJ	положи́тельный				
Post	N	по́чта f		f		<->
Postleitzahl	N	почто́вый и́ндекс m		f		<-, -en>
Praktikum	N	пра́ктика f, практи́ческое заня́тие nt		nt		<-s, -ka>
praktisch	ADJ	практи́чный, практи́ческий				
präsentieren	VB	преподноси́ть	trans		perf	
Präsentation	N	презента́ция f		f		<-, -en>
Praxis	N	пра́ктика f		f		<-, Praxen>
Preis	N	цена́ f		m		<-es, -e>
preiswert	ADJ	недорого́й				
Presse	N	пресс m, печа́тный стано́к m		f		<-, -n>
prima	ADJ	прекра́сный, замеча́тельный				
privat	ADJ	ли́чный, ча́стный				
pro	PREP	на, в, за				
probieren	VB	про́бовать, по- perf	trans		perf	
Problem	N	пробле́ма f		nt		<-s, -e>
produzieren	VB	производи́ть, выпуска́ть	trans		perf	
Produkt	N	проду́кт m, изде́лие nt, това́р m		nt		<-(e)s, -e>
Produktion	N	проду́кция f, произво́дство nt		f		<->
Profi	N	профессиона́л m		m		<-s, -s>
Programm	N	програ́мма f		nt		<-s, -e>
Projekt	N	прое́кт m		nt		<-(e)s, -e>
Prospekt	N	проспе́кт m		m		<-(e)s, -e>
protestieren	VB	протестова́ть  imperf  про́тив	intr		imperf	
Protest	N	проте́ст m, возраже́ние nt		m		<-(e)s, -e>
Prozess	N	проце́сс m, суде́бное де́ло nt		m		<-es, -e>
prüfen	VB	испы́тывать	trans		perf	
Prüfung	N	испыта́ние nt, прове́рка f		f		<-, -en>
Publikum	N	пу́блика f, зри́тели pl		nt		<-s>
Pullover	N	сви́тер m, дже́мпер m		m		<-s, ->
Pullover	N	пуловер				
Punkt	N	то́чка f		m		<-(e)s, -e>
pünktlich	ADJ	пунктуа́льный				
Puppe	N	ку́кла f, ку́колка f		f		<-, -n>
putzen	VB	чи́стить, по- perf	trans		perf	
Qualifikation	N	квалифика́ция f		f		<-, -en>
Qualität	N	ка́чество nt		f		<-, -en>
quer	ADV	поперёк				
Quittung	N	квита́нция f		f		<-, -en>
Quiz	N	виктори́на f		nt		<-, ->
Rabatt	N	ски́дка f		m		<-(e)s, -e>
Rad	N	колесо́ nt		nt	a.	<-(e)s, Räder>
Radio	N	ра́дио nt		nt		<-s, -s>
Rand	N	край m		m		<-(e)s, Ränder>
Rasen	N	газо́н m		m		<-s, ->
rasieren	VB	брить, по- perf	trans		perf	
raten	VB	сове́товать, по- perf	trans		riet, geraten	
Rat	N	сове́т m		m		<-(e)s, Räte>
Rat	N	сове́тник m		m		<-(e)s, -Räte; -nen>
Ratschlag	N	сове́т m		m		
Rätsel	N	зага́дка f		nt		<-s, ->
Rathaus	N	ра́туша f		nt		<-es, -häuser>
rauchen	VB	кури́ть, по- perf	intr		perf	
Raum	N	простра́нство nt		m		<-(e)s, Räume>
rauf	ADV	наве́рх				
raus	ADV	вон				
reagieren	VB	реаги́ровать на, про-/от-  perf  на	intr		perf	
Reaktion	N	реа́кция f		f		<-, -en>
realisieren	VB	реализова́ть (н)perf	trans		(н)perf	
Realität	N	реа́льность f, действи́тельность f		f		<->
realistisch	ADJ	реалисти́ческий				
Recherche	N	рассле́дование nt, по́иск m		f		<-, -n>
rechnen	VB	счита́ть, по- perf	trans		perf	
Rechner	N	электро́нно-вычисли́тельная маши́на f, ЭВМ, компью́тер m		m		<-s, ->
Rechnung	N	счёт m		f		<-, -en>
Recht	N	пра́во nt		nt		<-(e)s, -e>
recht	ADJ	подходя́щий				
rechts	ADV	спра́ва				
rechtzeitig	ADJ	своевре́менный				
rechtlich	ADJ	зако́нный				
reden	VB	говори́ть, по- perf, разгова́ривать о imperf	intr		perf	
Rede	N	речь f		f		<-, -n>
reduzieren	VB	сокраща́ть	trans		perf	
Referat	N	рефера́т m, докла́д m		nt		<-(e)s, -e>
Reform	N	рефо́рма f		f		<-, -en>
Regal	N	по́лка f		nt		<-s, -e>
Regel	N	пра́вило nt, менструа́ция f		f		<-, -n>
Regel	N					
regelmäßig	ADJ	регуля́рный				
regeln	VB	регули́ровать, от- perf	trans		perf	
regnen	VB		intr			
Regen	N	дождь m		m		<-s>
Region	N	регио́н m, о́бласть f, райо́н m		f		<-, -en>
regional	ADJ	региона́льный		nt		
reich	ADJ	бога́тый				
reichen	VB	протя́гивать	trans		perf	
reif	ADJ	спе́лый, зре́лый				
Reifen	N	ши́на f		m		<-s, ->
Reihe	N	ряд m, шере́нга f		f		<-, -n>
Reihenfolge	N	после́довательность f		f		<-, -n>
rein	ADJ	чи́стый				
reinigen	VB	чи́стить, о- perf, очища́ть  imperf  от	trans		perf	
Reinigung	N	очище́ние nt, химчи́стка f		f		<-, -en>
Reis	N	рис m		m		<-es>
reisen	VB	путеше́ствовать imperf, е́хать, по- perf	intr		imperf	
Reise	N	пое́здка f, путеше́ствие nt		f		<-, -n>
Reisebüro	N	туристи́ческое бюро́ nt, бюро́  nt  путеше́ствий		nt		<-s, -s>
reiten	VB	е́здить  imperf  верхо́м [oder на ло́шади], е́хать imperf, по-  perf  верхо́м [oder на ло́шади]	intr		ritt, geritten	
Reklame	N	рекла́ма f		f		<-, -n>
Rekord	N	реко́рд m		m		<-(e)s, -e>
relativ	ADJ	относи́тельный				
Religion	N	рели́гия f		f		<-, -en>
rennen	VB	бежа́ть, по- perf, мча́ться	intr		rannte, gerannt	
Rente	N	пе́нсия f		f		<-, -n>
reparieren	VB	чини́ть, по- perf, ремонти́ровать	trans		perf	
Reparatur	N	ремо́нт m, почи́нка f		f		<-, -en>
Reportage	N	репорта́ж m		f		<-, -n>
reservieren	VB	резерви́ровать, за- perf	trans		perf	
Reservierung	N	резерва́ция f		f		<-en>
Respekt	N	уваже́ние nt, почте́ние nt		m		<-(e)s>
Rest	N	оста́ток m		m		<-(e)s, -e>
Restaurant	N	рестора́н m		nt		<-s, -s>
retten	VB	спаса́ть, спасти́  perf  от	trans		perf	
Rezept	N			nt		<-(e)s, -e>
richtig	ADJ	пра́вильный				
Richtung	N	направле́ние nt		f		<-, -en>
riechen	VB	па́хнуть imperf	intr		roch, gerochen	
riesig	ADJ	колосса́льный				
Rind	N	коро́ва f, бык m		nt		<-(e)s, -er>
Ring	N	кольцо́ nt		m		<-(e)s, -e>
Risiko	N	риск m		nt		<-s, Risiken>
Rock	N	ю́бка f		m		<-(e)s, Röcke>
Rock	N	рок m		m		<-s>
roh	ADJ	гру́бый, сыро́й, необрабо́танный				
Rolle	N	кату́шка f, ро́лик m		f		<-, -n>
Roman	N	рома́н m		m		<-s, -e>
Rose	N	ро́за f		f		<-, -n>
Rucksack	N	рюкза́к m		m		<-(e)s, -säcke>
Rückfahrt	N	обра́тный путь m		f		<-, -en>
Rückkehr	N	возвраще́ние nt		f		<->
rückwärts	ADV	обра́тно, наза́д				
Rücken	N	спина́ f		m		<-s, ->
Rücksicht	N	внима́ние nt, уваже́ние nt		f		<->
rufen	VB	крича́ть, кри́кнуть perf, звать	trans		rief, gerufen	
Rufnummer	N	но́мер  m  телефо́на		f		<-, -n>
Ruhe	N	тишина́ f, поко́й m		f		<->
ruhig	ADJ	споко́йный				
rund	ADJ	кру́глый				
Runde	N	компа́ния f, круг m		f		<-, -n>
Rundfahrt	N	экску́рсия f, турне́ nt		f		<-, -en>
Saal	N	зал m		m		<-(e)s, Säle>
Sache	N	вещь f, де́ло nt		f		<-, -n>
Sack	N	мешо́к m		m		<-(e)s, Säcke>
Saft	N	сок m		m		<-(e)s, Säfte>
sagen	VB	говори́ть imperf, сказа́ть perf	trans		imperf	
Sahne	N	сли́вки pl		f		<->
Saison	N	сезо́н m		f		<-, -s>
Salat	N	сала́т m		m		<-(e)s, -e>
Salbe	N	мазь f		f		<-, -n>
Salon	N	сало́н m		m		<-s, -s>
Salz	N	соль f		nt		<-es, -e>
salzig	ADJ	солёный				
sammeln	VB	собира́ть, коллекциони́ровать imperf	trans		perf	
sämtliche	PRON	все			indef	
Sand	N	песо́к m		m		<-(e)s>
satt	ADJ	сы́тый				
Satz	N	предложе́ние nt, сет m		m		<-es, Sätze>
sauber	ADJ	чи́стый				
sauer	ADJ	ки́слый				
Schachtel	N	коро́бка f		f		<-, -n>
schade	ADJ	жаль				
schaden	VB	вреди́ть, на- perf	intr		perf	
Schaden	N	уще́рб m, вред m, убы́ток m		m		<-s, Schäden>
schädlich	ADJ	вре́дный для чего́-ли́бо				
schaffen	VB	создава́ть	trans		schuf, geschaffen	
schaffen	VB	справля́ться, спра́виться perf, успева́ть	trans		schaffte, geschafft	
schalten	VB	включа́ть	intr		perf	
Schalter	N	переключа́тель m, выключа́тель m		m		<-s, ->
scharf	ADJ	о́стрый, злой		f		
Schatten	N	тень f		m		<-s, ->
schätzen	VB	цени́ть, о- perf	trans		perf	
schauen	VB	смотре́ть, по- perf, гляде́ть	intr		perf	
Schaufenster	N	витри́на f		nt		<-s, ->
Scheibe	N	стекло́ nt, кусо́к m, ло́мтик m		f		<-, -n>
geschieden	ADJ	разведённый				
Scheidung	N	разво́д m		f		<-, -en>
Schein	N	купю́ра f, банкно́та f		m		<-(e)s, -e>
scheinen	VB	свети́ть, по- perf	intr		schien, geschienen	
schenken	VB	дари́ть, по- perf	trans		perf	
Schere	N	но́жницы pl, клешня́ f		f		<-, -n>
schicken	VB	посыла́ть	trans		perf	
schieben	VB	дви́гать, дви́нуть perf	trans		schob, geschoben	
schief	ADJ	криво́й, косо́й				
schießen	VB	вы́стрелить perf, забива́ть	trans		schoss, geschossen	
Schiff	N	кора́бль m, су́дно nt		nt		<-(e)s, -e>
Schild	N	щит m		m		<-(e)s, -e>
Schild	N	табли́чка f, вы́веска f, щит m		nt		<-(e)s, -er>
schimpfen	VB		intr			
schimpfen	VB	ругать, бранить, поносить				
Schinken	N	ветчина́ f, о́корок m		m		<-s, ->
Schirm	N	зонт m, зо́нтик m		m		<-(e)s, -e>
Schlaf	N	сон m		m		<-(e)s>
schlagen	VB	бить, по- perf, уда́рить perf	trans		schlug, geschlagen	
schlagen	VB					
Schlange	N	змея́ f, о́чередь f		f		<-, -n>
schlank	ADJ	стро́йный				
schlecht	ADJ	плохо́й				
schließen	VB	закрыва́ть	trans		schloss, geschlossen	
schließlich	ADV	наконе́ц, всё-таки				
schlimm	ADJ	плохо́й, дурно́й, скве́рный				
Schloss	N	за́мок m, замо́к m		nt		<-es, Schlösser>
Schloss	N	за́мок m, замо́к m		nt		<-es, Schlösser>
Schluss	N	коне́ц m, вы́вод m		m		<-es, Schlüsse>
Schlüssel	N	ключ m		m	a.	<-s, ->
schmal	ADJ	у́зкий, то́нкий				
schmecken	VB	нра́виться, по- perf, быть  imperf  вку́сным	intr		perf	
Schmerz	N	боль f		m		<-es, -en>
Schmerzmittel	N	обезбо́ливающее сре́дство nt		nt		
schminken	VB	кра́сить, на- perf	trans		perf	
Schmuck	N	украше́ния nt pl, драгоце́нности f pl		m		<-(e)s>
Schmutz	N	грязь f		m		<-es>
schmutzig	ADJ	гря́зный				
verschmutzen	VB	загрязня́ть	trans		perf	
Schnee	N	снег m		m		<-s>
schneien	VB		intr			
schnell	ADJ	бы́стрый				
Schnitzel	N	обры́вок m, шни́цель m		nt		<-s, ->
Schnupfen	N	на́сморк m		m		<-s>
Schokolade	N	шокола́д m		f		<->
schon	ADV	уже́				
schön	ADJ	краси́вый				
Schrank	N	шкаф m		m		<-(e)s, Schränke>
Schreck	N	испу́г m		m		<-(e)s, -e>
schrecklich	ADJ	ужа́сный, стра́шный				
schreiben	VB	писа́ть, на- perf	trans		schrieb, geschrieben	
Schreiben	N	(официа́льное) письмо́ nt		nt		<-s, ->
schreien	VB	крича́ть, кри́кнуть perf	intr		schrie, geschrie(e)n	
Schrift	N	шрифт m, по́черк m		f		<-, -en>
schriftlich	ADJ	пи́сьменный				
Schritt	N	шаг m		m		<-(e)s, -e>
Schuh	N	боти́нок m, ту́фля f		m		<-(e)s, -e>
Schuld	N	вина́ f, долг m		f		<-, -en>
schuld	ADJ					
Schule	N	шко́ла f		f		<-, -n>
Schulter	N	плечо́ nt		f		<-, -n>
Schüssel	N	ми́ска f		f		<-, -n>
schütteln	VB	трясти́, по- perf	trans		perf	
schützen	VB	защища́ть, защити́ть  perf  от	trans		perf	
Schutz	N	защи́та f, охра́на  f  от		m		<-es>
schwach	ADJ	сла́бый, хи́лый				
schwanger	ADJ	бере́менная				
Schwangerschaft	N	бере́менность f		f		<-, -en>
schweigen	VB	молча́ть, по-  perf  о	intr		schwieg, geschwiegen	
schwer	ADJ	тяжёлый				
Schwester	N	сестра́ f		f		<-, -n>
schwierig	ADJ	тру́дный, сло́жный				
Schwierigkeit	N	тру́дность f, сло́жность f		f		<-, -en>
schwimmen	VB	пла́вать, по- perf, плыть	intr		schwomm, geschwommen	
Schwimmbad	N	пла́вательный бассе́йн m		nt		<-(e)s, -bäder>
schwitzen	VB	поте́ть, вс- perf	intr		perf	
See	N	о́зеро nt		m		<-s, -n>
See	N	мо́ре nt		f		<->
See	N	о́зеро nt		m		<-s, -n>
See	N	мо́ре nt		f		<->
sehen	VB	ви́деть, у- perf, смотре́ть	trans		sah, gesehen	
Sehenswürdigkeit	N	достопримеча́тельность f		f		<-, -en>
sehr	ADV	о́чень				
Seife	N	мы́ло nt		f		<-, -n>
sein	VB	быть	intr		war, gewesen	
sein	PRON	его́, свой			poss	
seit	PREP	с, уже́			+ dat	
seitdem	ADV	с тех пор, с того́ вре́мени				
Seite	N	сторона́ f		f		<-, -n>
Sekretär	N	секрете́р m, секрета́рь m		m		<-s, -e>
selbst	PRON	сам, сама́, само́			dem	
selbstständig	ADJ					
selbstverständlich	ADJ	само́ собо́й разуме́ющийся				
selten	ADJ	ре́дкий				
seltsam	ADJ	стра́нный				
Semester	N	семе́стр m		nt		<-s, ->
Seminar	N	отделе́ние nt		nt		<-s, -e>
senden	VB	посыла́ть, направля́ть	trans		sandte/sendete, gesandt/gesendet	
Sender	N	переда́тчик m, радиоста́нция f		m		<-s, ->
Sender	N					
Sendung	N	посы́лка f, переда́ча f		f		<-, -en>
senkrecht	ADJ	вертика́льный, отве́сный				
Serie	N	се́рия f		f		<-, -n>
Serie	N					
Service	N	серви́з m		nt		<-(s), ->
Service	N	обслу́живание nt, се́рвис m		m		<-, -s>
Sessel	N	кре́сло nt		m		<-s, ->
setzen	VB	сажа́ть, посади́ть perf	trans		perf	
sicher	ADJ	безопа́сный				
Sicherheit	N	безопа́сность f		f		<->
sichern	VB	защища́ть, защити́ть perf	trans		perf	
sichtbar	ADJ	ви́димый				
siegen	VB	побежда́ть	intr		perf	
Sieg	N	побе́да  f  над		m		<-(e)s, -e>
singen	VB	петь, с- perf	trans		sang, gesungen	
sinken	VB	опуска́ться, опусти́ться perf	intr		sank, gesunken	
Sinn	N	чу́вство nt, смысл m		m		<-(e)s, -e>
sinnlos	ADJ	бессмы́сленный				
sinnvoll	ADJ	разу́мный, целесообра́зный				
Situation	N	положе́ние nt, ситуа́ция f		f		<-, -en>
sitzen	VB	сиде́ть, по- perf	intr		saß, gesessen	
Sitz	N	сиде́нье nt		m		<-es, -e>
so	ADV	так, таки́м о́бразом				
sobald	CONJ	как то́лько				
Socke	N	носо́к m		f		<-, -n>
sodass	CONJ	так что				
Sofa	N	дива́н m		nt		<-s, -s>
sofort	ADV	сейча́с, неме́дленно				
sogar	ADV	да́же				
Sohn	N	сын m		m		<-(e)s, Söhne>
sollen	VB	быть  imperf  до́лжным	intr		imperf	
Sonderangebot	N	распрода́жа  f  това́ров		nt		<-(e)s, -e>
sondern	CONJ	но, а				
Sonne	N	со́лнце nt		f		<-, -n>
sonnig	ADJ	со́лнечный				
sonst	ADV	ина́че, а то́				
sorgen	VB	забо́титься, по- perf	intr		perf	
sorgen	VB	обеспечивать				
sorgen	VB	обеспечивать				
Souvenir	N	сувени́р m		nt		<-s, -s>
soviel	CONJ	наско́лько				
sowieso	ADV	так и́ли ина́че, всё равно́				
sozial	ADJ	социа́льный		f		
spannend	ADJ	увлека́тельный		m		
sparen	VB	копи́ть, на- perf, эконо́мить	trans		perf	
sparsam	ADJ	бережли́вый, эконо́мный		f		
spät	ADJ	по́здний				
spätestens	ADV	са́мое по́зднее				
spazieren	VB	гуля́ть, по- perf	intr		perf	
Spaziergang	N	прогу́лка f		m		<-(e)s, -gänge>
speichern	VB	храни́ть, со- perf, скла́дывать imperf	trans		perf	
Speise	N	пи́ща f, блю́до nt		f		<-, -n>
Speisekarte	N	меню́ nt		f		<-, -n>
Speisewagen	N	ваго́н-рестора́н m		m		<-s, ->
speziell	ADJ	специа́льный, осо́бенный				
Spiegel	N	зе́ркало nt, у́ровень m		m		<-s, ->
spielen	VB	игра́ть, сыгра́ть perf, поигра́ть perf	trans		perf	
Spiel	N	игра́ f		nt		<-(e)s, -e>
Spielplatz	N	де́тская площа́дка f		m		<-es, -plätze>
Spielzeug	N	игру́шка f		nt		<-(e)s>
spitz	ADJ	о́стрый				
Sport	N	спорт m		m		<-(e)s>
Sportart	N	вид  m  спо́рта		f		
sportlich	ADJ	спорти́вный				
Sprache	N	язы́к m		f		<-, -n>
Fremdsprache	N	иностра́нный язы́к m		f		<-, -n>
Muttersprache	N	родно́й язы́к m		f		<-, -n>
sprechen	VB	выступа́ть, вы́ступить	trans		sprach, gesprochen	
Sprechstunde	N	приём m		f		<-, -n>
springen	VB	пры́гать, пры́гнуть perf	intr		sprang, gesprungen	
Spritze	N	шприц m, уко́л m		f		<-, -n>
spülen	VB	мыть, по- perf	trans		perf	
Spur	N	след m		f		<-, -en>
spüren	VB	чу́вствовать, по- perf	trans		perf	
Stadt	N	го́род m		f		<-, Städte>
städtisch	ADJ	городско́й				
Stadtplan	N	план  m  го́рода		m		<-(e)s, -pläne>
stammen	VB	происходи́ть, произойти́  perf  из/от	intr		perf	
ständig	ADJ	постоя́нный				
Standpunkt	N	ме́сто nt, то́чка  f  зре́ния		m		<-(e)s, -e>
Star	N	скворе́ц m, звезда́ f		m		<-s, -s>
stark	ADJ	си́льный		m		
starten	VB	стартова́ть (н)perf	intr		(н)perf	
Start	N	старт m		m		<-(e)s, -s>
Station	N	остано́вка f, ста́нция f		f		<-, -en>
Statistik	N	стати́стика f		f		<-, -en>
statistisch	ADJ	статисти́ческий				
statt	CONJ	вме́сто того́ что́бы				
stattfinden	VB	состоя́ться perf, быть imperf	intr		perf	
Stau	N	про́бка f, засто́й m		m		<-(e)s, -s/-e>
Staub	N	пыль f		m		<-(e)s>
staubsaugen	VB	пылесо́сить, про- perf	intr		perf	
stechen	VB	коло́ть, у- perf	trans		stach, gestochen	
stecken	VB	втыка́ть, воткну́ть perf, засо́вывать	trans		perf	
stecken	VB	вложить (денги)				
Steckdose	N	розе́тка f		f		<-, -n>
Stecker	N	ште́псель m, ви́лка f		m		<-s, ->
stehen	VB	стоя́ть imperf	intr		stand, gestanden	
stehen bleiben	VB	остана́вливаться	intr		irreg	
stehlen	VB	красть, укра́сть perf	trans		stahl, gestohlen	
steigen	VB	поднима́ться	intr		stieg, gestiegen	
steil	ADJ	круто́й				
Stein	N	ка́мень m, ша́шка f		m		<-(e)s, -e>
Stelle	N	ме́сто nt		f		<-, -n>
stellen	VB	ста́вить, по- perf	trans		perf	
Stempel	N	печа́ть f, штамп m		m		<-s, ->
sterben	VB	умира́ть, умере́ть  perf  от	intr		starb, gestorben	
Stern	N	звезда́ f		m		<-(e)s, -e>
Steuer	N	руль m, штурва́л m		nt		<-s, ->
Steuer	N	нало́г m		f		<-, -n>
Steward	N	стюа́рд m		m		<-s, -s>
Stift	N	штифт m, штырь m		m		<-(e)s, -e>
Stil	N	стиль m		m		<-(e)s, -e>
stilistisch	ADJ	стилисти́ческий				
still	ADJ	ти́хий, споко́йный				
Stiefel	N	сапо́г m		m		<-s, ->
Stimme	N	го́лос m		f		<-, -n>
stimmen	VB	быть  imperf  пра́вильным	intr		imperf	
Stimmung	N	настрое́ние nt		f		<-, -en>
stinken	VB	воня́ть imperf	intr		stank, gestunken	
Stock	N	па́лка f, куст m		m		<-(e)s, Stöcke>
Stockwerk	N	эта́ж m		nt		<-(e)s, -e>
Stoff	N	ткань f, вещество́ nt, материа́л m		m		<-(e)s, -e>
stolz	ADJ	го́рдый				
stoppen	VB	остана́вливать	trans		perf	
stören	VB	меша́ть, по- perf	trans		perf	
Störung	N	наруше́ние nt, поме́ха f		f		<-, -en>
Strafe	N	наказа́ние nt		f		<-, -n>
strafbar	ADJ	наказу́емый				
Strand	N	пляж m		m		<-(e)s, Strände>
Straße	N	у́лица f, доро́га f		f		<-, -n>
Strecke	N	расстоя́ние nt, ли́ния f		f		<-, -n>
Streichholz	N	спи́чка f		nt		<-es, -hölzer>
streiken	VB	бастова́ть, за- perf	intr		perf	
Streik	N	забасто́вка f		m		<-(e)s, -s>
streiten	VB	ссо́риться, по- perf	intr		stritt, gestritten	
Streit	N	ссо́ра f		m		<-(e)s, -e>
streng	ADJ	стро́гий				
Stress	N	стресс m		m		<-es>
Strom	N	пото́к m, (больша́я) река́ f		m		<-(e)s, Ströme>
Strumpf	N	чуло́к m		m		<-(e)s, Strümpfe>
Stück	N	кусо́к m		nt		<-(e)s, -e>
Studie	N	эски́з m, иссле́дование nt		f		<-, -n>
studieren	VB	учи́ться imperf (в университе́те, институ́те)	intr		imperf	
Studium	N	учёба  f  в ву́зе		nt		<-s, Studien>
Studio	N	ателье́ nt		nt		<-s, -s>
Studio	N					
Stufe	N	ступе́нь f, ступе́нька f		f		<-, -n>
Stuhl	N	стул m		m		<-(e)s, Stühle>
stumm	ADJ	немо́й				
Stunde	N	час m		f		<-, -n>
Sturm	N	бу́ря f, штурм m		m		<-(e)s, Stürme>
stürzen	VB	сверга́ть, све́ргнуть perf	trans		perf	
suchen	VB	иска́ть imperf	trans		imperf	
Sucht	N	страсть f, (боле́зненное) влече́ние nt, ма́ния f		f		<-, Süchte>
süchtig	ADJ					
Summe	N	су́мма f		f		<-, -n>
super	ADJ	кла́ссный, су́пер				
Supermarkt	N	суперма́ркет m, универса́м m		m		<-(e)s, -märkte>
Suppe	N	суп m		f		<-, -n>
süß	ADJ	сла́дкий, ми́лый, сла́дкий				
Symbol	N	си́мвол m		nt		<-s, -e>
sympathisch	ADJ	симпати́чный				
System	N	систе́ма f		nt		<-s, -e>
Szene	N	сце́на f		f		<-, -n>
Tabelle	N	табли́ца f		f		<-, -n>
Tablette	N	табле́тка f		f		<-, -n>
Tafel	N	доска́ f, пли́тка f		f		<-, -n>
Tal	N	доли́на f		nt		<-(e)s, Täler>
Talent	N	тала́нт m		nt		<-(e)s, -e>
tanken	VB	заправля́ться	intr		perf	
Tankstelle	N	запра́вочная ста́нция f		f		<-, -n>
Tante	N	тётя f		f		<-, -n>
tanzen	VB	танцева́ть, по- perf	trans		perf	
Tanz	N	та́нец m		m		<-es, Tänze>
Tasche	N	карма́н m, су́мка f		f		<-, -n>
Taschengeld	N	карма́нные де́ньги pl		nt		<-es>
Taschentuch	N	носово́й плато́к m		nt		<-(e)s, -tücher>
Tasse	N	ча́шка f		f		<-, -n>
Tastatur	N	клавиату́ра f		f		<-, -en>
Taste	N	кла́виша f		f		<-, -n>
Tat	N	посту́пок m		f		<-, -en>
Tätigkeit	N	де́ятельность f		f		<-, -en>
Tatsache	N	факт m		f		<-, -n>
tatsächlich	ADJ	факти́ческий				
taub	ADJ	глухо́й				
tauchen	VB	ныря́ть, нырну́ть perf	intr		perf	
tauschen	VB	меня́ть, об- perf	trans		perf	
Technik	N	те́хника f		f		<-, -en>
technisch	ADJ	техни́ческий		m		
Technologie	N	техноло́гия f		f		<-, -n>
Tee	N	чай m		m		<-s, -s>
teilen	VB	дели́ть, раз- perf	trans		perf	
teilnehmen	VB	принима́ть	intr		perf	
Teilnahme	N	уча́стие nt		f		<->
telefonieren	VB	разгова́ривать imperf, говори́ть, по- perf	intr		imperf	
Telefon	N	телефо́н m		nt		<-s, -e>
Teller	N	таре́лка f		m		<-s, ->
Temperatur	N	температу́ра f, (повы́шенная) температу́ра f		f		<-, -en>
Tempo	N	ско́рость f		nt		<-s, -s/Tempi>
Tempo	N	носовы́е  [oder бума́жные]  плато́чки pl		nt		<-s, -s>
Tennis	N	те́ннис m		nt		<->
Teppich	N	ковёр m		m		<-s, -e>
Termin	N	срок m, да́та f		m		<-s, -e>
Termin	N					
Terminkalender	N	календа́рь-па́мятка m, еженеде́льник m		m		<-s, ->
Terrasse	N	терра́са f		f		<-, -n>
testen	VB	испы́тывать	trans		perf	
Test	N	испыта́ние nt, тест m		m		<-(e)s, -s/-e>
teuer	ADJ	дорого́й				
Text	N	текст m		m		<-(e)s, -e>
Theater	N	теа́тр m		nt		<-s, ->
Thema	N	те́ма f		nt		<-s, Themen>
theoretisch	ADJ	теорети́ческий				
Theorie	N	тео́рия f		f		<-, -n>
Therapie	N	терапи́я f		f		<-, -n>
tief	ADJ	глубо́кий				
Tier	N	живо́тное nt, зверь m		nt		<-(e)s, -e>
